customer_id,year_week,weekly_quantity,customer_name
211,2025-W06,298.0,SOM SUPER STORE
211,2025-W08,1134.0,SOM SUPER STORE
211,2025-W15,471.0,SOM SUPER STORE
211,2025-W16,2590.0,SOM SUPER STORE
211,2025-W17,1006.0,SOM SUPER STORE
211,2025-W19,1270.0,SOM SUPER STORE
211,2025-W20,2956.0,SOM SUPER STORE
211,2025-W22,3.0,SOM SUPER STORE
211,2025-W24,2556.0,SOM SUPER STORE
211,2025-W25,1917.0,SOM SUPER STORE
211,2025-W26,126.0,SOM SUPER STORE
215,2025-W04,816.0,CCW SALES & MARKETING
215,2025-W08,1183.0,CCW SALES & MARKETING
215,2025-W10,567.0,CCW SALES & MARKETING
215,2025-W15,146.0,CCW SALES & MARKETING
215,2025-W16,668.0,CCW SALES & MARKETING
215,2025-W19,1040.0,CCW SALES & MARKETING
215,2025-W20,4.0,CCW SALES & MARKETING
215,2025-W22,12.0,CCW SALES & MARKETING
215,2025-W25,604.0,CCW SALES & MARKETING
22,2025-W02,480.0,NEW KALKAAL
22,2025-W03,12274.0,NEW KALKAAL
22,2025-W04,7888.0,NEW KALKAAL
22,2025-W05,5500.0,NEW KALKAAL
22,2025-W06,7436.0,NEW KALKAAL
22,2025-W07,3446.0,NEW KALKAAL
22,2025-W08,5763.0,NEW KALKAAL
22,2025-W09,1536.0,NEW KALKAAL
22,2025-W10,852.0,NEW KALKAAL
22,2025-W11,3527.0,NEW KALKAAL
22,2025-W12,2183.0,NEW KALKAAL
22,2025-W13,12616.0,NEW KALKAAL
22,2025-W14,8560.0,NEW KALKAAL
22,2025-W15,1592.0,NEW KALKAAL
22,2025-W16,147.0,NEW KALKAAL
22,2025-W17,16196.0,NEW KALKAAL
22,2025-W18,6199.0,NEW KALKAAL
22,2025-W19,6211.0,NEW KALKAAL
22,2025-W20,1328.0,NEW KALKAAL
22,2025-W21,4761.0,NEW KALKAAL
22,2025-W22,6218.0,NEW KALKAAL
22,2025-W23,100.0,NEW KALKAAL
22,2025-W24,11450.0,NEW KALKAAL
22,2025-W25,1659.0,NEW KALKAAL
22,2025-W26,6934.0,NEW KALKAAL
221,2025-W03,192.0,KAIYUAN TRADING
221,2025-W04,580.0,KAIYUAN TRADING
221,2025-W05,10496.0,KAIYUAN TRADING
221,2025-W06,2725.0,KAIYUAN TRADING
221,2025-W08,103.0,KAIYUAN TRADING
221,2025-W12,1414.0,KAIYUAN TRADING
221,2025-W13,6008.0,KAIYUAN TRADING
221,2025-W15,1350.0,KAIYUAN TRADING
221,2025-W16,849.0,KAIYUAN TRADING
221,2025-W18,3398.0,KAIYUAN TRADING
221,2025-W21,1451.0,KAIYUAN TRADING
221,2025-W23,1968.0,KAIYUAN TRADING
222,2025-W03,636.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W04,7404.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W05,836.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W06,1360.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W08,3666.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W11,4486.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W13,369.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W14,2677.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W16,211.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W17,1380.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W18,57.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W19,73.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W20,1574.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W21,4177.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W22,372.0,VANDERBIJL PARK CASH AND CARRY
222,2025-W24,4837.0,VANDERBIJL PARK CASH AND CARRY
223,2025-W03,100.0,ADEED GENERAL DEALERS (PTY)LTD
223,2025-W17,90.0,ADEED GENERAL DEALERS (PTY)LTD
223,2025-W22,120.0,ADEED GENERAL DEALERS (PTY)LTD
223,2025-W24,62.0,ADEED GENERAL DEALERS (PTY)LTD
223,2025-W26,48.0,ADEED GENERAL DEALERS (PTY)LTD
224,2025-W03,1004.0,NATURE'S HEALING
224,2025-W07,351.0,NATURE'S HEALING
224,2025-W17,440.0,NATURE'S HEALING
224,2025-W21,660.0,NATURE'S HEALING
224,2025-W24,340.0,NATURE'S HEALING
224,2025-W26,468.0,NATURE'S HEALING
226,2025-W02,1220.0,JAMBO MART (PTY) LTD
226,2025-W03,2900.0,JAMBO MART (PTY) LTD
226,2025-W04,180.0,JAMBO MART (PTY) LTD
226,2025-W05,1300.0,JAMBO MART (PTY) LTD
226,2025-W08,931.0,JAMBO MART (PTY) LTD
226,2025-W11,362.0,JAMBO MART (PTY) LTD
226,2025-W12,1409.0,JAMBO MART (PTY) LTD
226,2025-W13,717.0,JAMBO MART (PTY) LTD
226,2025-W14,1089.0,JAMBO MART (PTY) LTD
226,2025-W15,120.0,JAMBO MART (PTY) LTD
226,2025-W16,1561.0,JAMBO MART (PTY) LTD
226,2025-W17,513.0,JAMBO MART (PTY) LTD
226,2025-W20,3113.0,JAMBO MART (PTY) LTD
226,2025-W21,1163.0,JAMBO MART (PTY) LTD
226,2025-W24,1990.0,JAMBO MART (PTY) LTD
227,2025-W05,11480.0,AZHER TRADING
227,2025-W06,3155.0,AZHER TRADING
227,2025-W10,2360.0,AZHER TRADING
227,2025-W14,1380.0,AZHER TRADING
227,2025-W15,422.0,AZHER TRADING
227,2025-W16,2277.0,AZHER TRADING
227,2025-W17,1154.0,AZHER TRADING
227,2025-W20,3481.0,AZHER TRADING
227,2025-W24,5426.0,AZHER TRADING
23,2025-W03,1808.0,GERMISTON CASH AND CARRY
23,2025-W05,1728.0,GERMISTON CASH AND CARRY
23,2025-W06,710.0,GERMISTON CASH AND CARRY
23,2025-W07,2413.0,GERMISTON CASH AND CARRY
23,2025-W08,2138.0,GERMISTON CASH AND CARRY
23,2025-W09,1584.0,GERMISTON CASH AND CARRY
23,2025-W11,675.0,GERMISTON CASH AND CARRY
23,2025-W12,1556.0,GERMISTON CASH AND CARRY
23,2025-W13,1266.0,GERMISTON CASH AND CARRY
23,2025-W15,404.0,GERMISTON CASH AND CARRY
23,2025-W16,3038.0,GERMISTON CASH AND CARRY
23,2025-W17,1608.0,GERMISTON CASH AND CARRY
23,2025-W20,827.0,GERMISTON CASH AND CARRY
23,2025-W21,2176.0,GERMISTON CASH AND CARRY
23,2025-W23,180.0,GERMISTON CASH AND CARRY
23,2025-W24,612.0,GERMISTON CASH AND CARRY
23,2025-W25,2781.0,GERMISTON CASH AND CARRY
23,2025-W26,1521.0,GERMISTON CASH AND CARRY
240,2025-W02,4400.0,EBIESONS SUPER MARKET
240,2025-W11,140.0,EBIESONS SUPER MARKET
240,2025-W13,379.0,EBIESONS SUPER MARKET
240,2025-W15,850.0,EBIESONS SUPER MARKET
240,2025-W16,116.0,EBIESONS SUPER MARKET
240,2025-W19,357.0,EBIESONS SUPER MARKET
240,2025-W20,209.0,EBIESONS SUPER MARKET
240,2025-W21,335.0,EBIESONS SUPER MARKET
240,2025-W23,57.0,EBIESONS SUPER MARKET
240,2025-W24,156.0,EBIESONS SUPER MARKET
240,2025-W25,359.0,EBIESONS SUPER MARKET
240,2025-W26,393.0,EBIESONS SUPER MARKET
25,2025-W02,482.0,ADVANCE WAREHOUSING (PTY) LTD
25,2025-W05,2294.0,ADVANCE WAREHOUSING (PTY) LTD
25,2025-W06,5629.0,ADVANCE WAREHOUSING (PTY) LTD
25,2025-W08,493.0,ADVANCE WAREHOUSING (PTY) LTD
25,2025-W09,3485.0,ADVANCE WAREHOUSING (PTY) LTD
25,2025-W12,1811.0,ADVANCE WAREHOUSING (PTY) LTD
25,2025-W15,28.0,ADVANCE WAREHOUSING (PTY) LTD
25,2025-W16,988.0,ADVANCE WAREHOUSING (PTY) LTD
25,2025-W20,4661.0,ADVANCE WAREHOUSING (PTY) LTD
25,2025-W24,240.0,ADVANCE WAREHOUSING (PTY) LTD
25,2025-W25,3629.0,ADVANCE WAREHOUSING (PTY) LTD
25,2025-W26,1532.0,ADVANCE WAREHOUSING (PTY) LTD
251,2025-W06,3910.0,ACE DISTRIBUTORS POLOKWANE
251,2025-W09,4488.0,ACE DISTRIBUTORS POLOKWANE
251,2025-W25,4488.0,ACE DISTRIBUTORS POLOKWANE
26,2025-W05,62.0,SANDOL NUR FARAH
26,2025-W09,5.0,SANDOL NUR FARAH
26,2025-W24,5.0,SANDOL NUR FARAH
27,2025-W04,2380.0,A1 SUPERMARKET
27,2025-W05,2520.0,A1 SUPERMARKET
27,2025-W11,96.0,A1 SUPERMARKET
27,2025-W13,3679.0,A1 SUPERMARKET
27,2025-W15,4214.0,A1 SUPERMARKET
27,2025-W16,1006.0,A1 SUPERMARKET
27,2025-W17,434.0,A1 SUPERMARKET
27,2025-W18,1476.0,A1 SUPERMARKET
27,2025-W19,150.0,A1 SUPERMARKET
27,2025-W20,451.0,A1 SUPERMARKET
27,2025-W21,454.0,A1 SUPERMARKET
27,2025-W22,368.0,A1 SUPERMARKET
27,2025-W23,187.0,A1 SUPERMARKET
27,2025-W25,138.0,A1 SUPERMARKET
27,2025-W26,956.0,A1 SUPERMARKET
28,2025-W06,293.0,WALK IN CASH
28,2025-W08,157.0,WALK IN CASH
28,2025-W09,108.0,WALK IN CASH
28,2025-W24,257.0,WALK IN CASH
28,2025-W25,448.0,WALK IN CASH
28,2025-W26,794.0,WALK IN CASH
299,2025-W05,1392.0,DH CONSTRUCTION & PROJECT MANAGEMENT
299,2025-W09,1654.0,DH CONSTRUCTION & PROJECT MANAGEMENT
299,2025-W24,1654.0,DH CONSTRUCTION & PROJECT MANAGEMENT
3,2025-W04,500.0,AL-AMIIN GENERAL DEALER
3,2025-W12,315.0,AL-AMIIN GENERAL DEALER
3,2025-W15,26.0,AL-AMIIN GENERAL DEALER
3,2025-W16,9.0,AL-AMIIN GENERAL DEALER
3,2025-W17,228.0,AL-AMIIN GENERAL DEALER
3,2025-W20,333.0,AL-AMIIN GENERAL DEALER
3,2025-W24,21.0,AL-AMIIN GENERAL DEALER
3,2025-W25,78.0,AL-AMIIN GENERAL DEALER
3,2025-W26,49.0,AL-AMIIN GENERAL DEALER
30,2025-W06,1372.0,EXPORT & IMPORT MOVEMENT CC
30,2025-W07,360.0,EXPORT & IMPORT MOVEMENT CC
30,2025-W08,2088.0,EXPORT & IMPORT MOVEMENT CC
30,2025-W09,2200.0,EXPORT & IMPORT MOVEMENT CC
30,2025-W23,1600.0,EXPORT & IMPORT MOVEMENT CC
30,2025-W24,848.0,EXPORT & IMPORT MOVEMENT CC
30,2025-W25,2200.0,EXPORT & IMPORT MOVEMENT CC
30,2025-W26,1372.0,EXPORT & IMPORT MOVEMENT CC
31,2025-W02,2616.0,FARMAKH DISTRIBUTORS
31,2025-W03,7016.0,FARMAKH DISTRIBUTORS
31,2025-W04,12676.0,FARMAKH DISTRIBUTORS
31,2025-W06,2500.0,FARMAKH DISTRIBUTORS
31,2025-W07,1490.0,FARMAKH DISTRIBUTORS
31,2025-W08,1679.0,FARMAKH DISTRIBUTORS
31,2025-W09,4549.0,FARMAKH DISTRIBUTORS
31,2025-W11,11151.0,FARMAKH DISTRIBUTORS
31,2025-W12,6141.0,FARMAKH DISTRIBUTORS
31,2025-W13,3233.0,FARMAKH DISTRIBUTORS
31,2025-W14,7651.0,FARMAKH DISTRIBUTORS
31,2025-W15,2523.0,FARMAKH DISTRIBUTORS
31,2025-W16,6190.0,FARMAKH DISTRIBUTORS
31,2025-W18,6134.0,FARMAKH DISTRIBUTORS
31,2025-W19,1765.0,FARMAKH DISTRIBUTORS
31,2025-W20,2466.0,FARMAKH DISTRIBUTORS
31,2025-W21,6935.0,FARMAKH DISTRIBUTORS
31,2025-W22,6900.0,FARMAKH DISTRIBUTORS
31,2025-W24,1380.0,FARMAKH DISTRIBUTORS
31,2025-W26,7223.0,FARMAKH DISTRIBUTORS
311,2025-W02,2580.0,SAVOY SUPERMARKET
311,2025-W03,300.0,SAVOY SUPERMARKET
311,2025-W04,6002.0,SAVOY SUPERMARKET
311,2025-W05,604.0,SAVOY SUPERMARKET
311,2025-W06,368.0,SAVOY SUPERMARKET
311,2025-W08,528.0,SAVOY SUPERMARKET
311,2025-W10,626.0,SAVOY SUPERMARKET
311,2025-W13,827.0,SAVOY SUPERMARKET
311,2025-W19,994.0,SAVOY SUPERMARKET
311,2025-W22,4153.0,SAVOY SUPERMARKET
315,2025-W02,9344.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W04,11144.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W05,3620.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W06,810.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W07,1844.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W08,1900.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W09,251.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W10,2025.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W11,1332.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W12,1955.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W13,2365.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W14,7865.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W18,3499.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W19,53.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W20,331.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W21,4601.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W22,136.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W24,8820.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W25,3142.0,STAR COSMETICS HAIR & BEAUTY
315,2025-W26,584.0,STAR COSMETICS HAIR & BEAUTY
316,2025-W05,170.0,UFI DISTRIBUTION CENTRE (PTY) LTD
316,2025-W16,72.0,UFI DISTRIBUTION CENTRE (PTY) LTD
316,2025-W17,237.0,UFI DISTRIBUTION CENTRE (PTY) LTD
316,2025-W18,19.0,UFI DISTRIBUTION CENTRE (PTY) LTD
316,2025-W21,361.0,UFI DISTRIBUTION CENTRE (PTY) LTD
316,2025-W24,1280.0,UFI DISTRIBUTION CENTRE (PTY) LTD
318,2025-W04,1000.0,WOSA WOSA WHOLE SALER
318,2025-W09,134.0,WOSA WOSA WHOLE SALER
318,2025-W18,308.0,WOSA WOSA WHOLE SALER
318,2025-W21,469.0,WOSA WOSA WHOLE SALER
318,2025-W24,350.0,WOSA WOSA WHOLE SALER
321,2025-W02,24.0,ABBI SHOP (MINI MARKET)
321,2025-W03,5464.0,ABBI SHOP (MINI MARKET)
321,2025-W04,100.0,ABBI SHOP (MINI MARKET)
321,2025-W05,44.0,ABBI SHOP (MINI MARKET)
321,2025-W11,194.0,ABBI SHOP (MINI MARKET)
321,2025-W12,275.0,ABBI SHOP (MINI MARKET)
321,2025-W15,21.0,ABBI SHOP (MINI MARKET)
321,2025-W17,17.0,ABBI SHOP (MINI MARKET)
321,2025-W19,9.0,ABBI SHOP (MINI MARKET)
321,2025-W22,88.0,ABBI SHOP (MINI MARKET)
321,2025-W24,50.0,ABBI SHOP (MINI MARKET)
322,2025-W02,20.0,METCASH T/A FRONTLINE HYPER
322,2025-W03,16.0,METCASH T/A FRONTLINE HYPER
322,2025-W05,580.0,METCASH T/A FRONTLINE HYPER
322,2025-W07,1717.0,METCASH T/A FRONTLINE HYPER
322,2025-W08,1446.0,METCASH T/A FRONTLINE HYPER
322,2025-W09,534.0,METCASH T/A FRONTLINE HYPER
322,2025-W10,1964.0,METCASH T/A FRONTLINE HYPER
322,2025-W11,3369.0,METCASH T/A FRONTLINE HYPER
322,2025-W13,2332.0,METCASH T/A FRONTLINE HYPER
322,2025-W22,25.0,METCASH T/A FRONTLINE HYPER
322,2025-W23,2665.0,METCASH T/A FRONTLINE HYPER
322,2025-W24,612.0,METCASH T/A FRONTLINE HYPER
322,2025-W25,151.0,METCASH T/A FRONTLINE HYPER
322,2025-W26,1136.0,METCASH T/A FRONTLINE HYPER
323,2025-W02,40.0,ALAX HIRIG TUCKSHOP
323,2025-W03,2.0,ALAX HIRIG TUCKSHOP
323,2025-W04,50.0,ALAX HIRIG TUCKSHOP
323,2025-W05,56.0,ALAX HIRIG TUCKSHOP
323,2025-W14,28.0,ALAX HIRIG TUCKSHOP
323,2025-W15,29.0,ALAX HIRIG TUCKSHOP
323,2025-W22,136.0,ALAX HIRIG TUCKSHOP
323,2025-W24,14.0,ALAX HIRIG TUCKSHOP
323,2025-W25,20.0,ALAX HIRIG TUCKSHOP
324,2025-W02,40.0,AVOCADO WINNIE TUCKSHOP
324,2025-W03,18.0,AVOCADO WINNIE TUCKSHOP
324,2025-W04,62.0,AVOCADO WINNIE TUCKSHOP
324,2025-W05,16.0,AVOCADO WINNIE TUCKSHOP
324,2025-W22,47.0,AVOCADO WINNIE TUCKSHOP
324,2025-W25,72.0,AVOCADO WINNIE TUCKSHOP
3245,2025-W04,5200.0,SHYMES MARKETING
3245,2025-W05,2000.0,SHYMES MARKETING
3245,2025-W06,462.0,SHYMES MARKETING
3245,2025-W07,319.0,SHYMES MARKETING
3245,2025-W08,1201.0,SHYMES MARKETING
3245,2025-W11,353.0,SHYMES MARKETING
3245,2025-W13,946.0,SHYMES MARKETING
3245,2025-W15,119.0,SHYMES MARKETING
3245,2025-W16,1721.0,SHYMES MARKETING
3245,2025-W17,4679.0,SHYMES MARKETING
3245,2025-W19,1903.0,SHYMES MARKETING
3245,2025-W21,1014.0,SHYMES MARKETING
3245,2025-W23,134.0,SHYMES MARKETING
3245,2025-W24,306.0,SHYMES MARKETING
3245,2025-W25,2015.0,SHYMES MARKETING
3245,2025-W26,775.0,SHYMES MARKETING
326,2025-W03,918.0,SALEH SWEETS
326,2025-W04,3412.0,SALEH SWEETS
326,2025-W05,76.0,SALEH SWEETS
326,2025-W07,1094.0,SALEH SWEETS
326,2025-W08,1326.0,SALEH SWEETS
326,2025-W09,186.0,SALEH SWEETS
326,2025-W11,636.0,SALEH SWEETS
326,2025-W13,1344.0,SALEH SWEETS
326,2025-W14,2000.0,SALEH SWEETS
326,2025-W15,443.0,SALEH SWEETS
326,2025-W16,1294.0,SALEH SWEETS
326,2025-W17,860.0,SALEH SWEETS
326,2025-W19,84.0,SALEH SWEETS
326,2025-W25,160.0,SALEH SWEETS
326,2025-W26,1363.0,SALEH SWEETS
327,2025-W02,1988.0,MAMUSH SUPERMARKET
327,2025-W03,1300.0,MAMUSH SUPERMARKET
327,2025-W04,2410.0,MAMUSH SUPERMARKET
327,2025-W05,40.0,MAMUSH SUPERMARKET
327,2025-W06,832.0,MAMUSH SUPERMARKET
327,2025-W08,5197.0,MAMUSH SUPERMARKET
327,2025-W10,379.0,MAMUSH SUPERMARKET
327,2025-W13,1816.0,MAMUSH SUPERMARKET
327,2025-W15,363.0,MAMUSH SUPERMARKET
327,2025-W17,7165.0,MAMUSH SUPERMARKET
327,2025-W18,5161.0,MAMUSH SUPERMARKET
327,2025-W21,810.0,MAMUSH SUPERMARKET
327,2025-W25,78.0,MAMUSH SUPERMARKET
327,2025-W26,3044.0,MAMUSH SUPERMARKET
328,2025-W02,20.0,FARIS TUCKSHOP
328,2025-W03,16.0,FARIS TUCKSHOP
328,2025-W04,46.0,FARIS TUCKSHOP
328,2025-W05,504.0,FARIS TUCKSHOP
328,2025-W15,51.0,FARIS TUCKSHOP
328,2025-W18,34.0,FARIS TUCKSHOP
328,2025-W22,106.0,FARIS TUCKSHOP
328,2025-W24,43.0,FARIS TUCKSHOP
329,2025-W02,944.0,AFROHEALTH
329,2025-W03,784.0,AFROHEALTH
329,2025-W04,1226.0,AFROHEALTH
329,2025-W05,324.0,AFROHEALTH
329,2025-W06,340.0,AFROHEALTH
329,2025-W07,500.0,AFROHEALTH
329,2025-W08,1145.0,AFROHEALTH
329,2025-W09,1452.0,AFROHEALTH
329,2025-W10,1611.0,AFROHEALTH
329,2025-W11,637.0,AFROHEALTH
329,2025-W13,1388.0,AFROHEALTH
329,2025-W14,196.0,AFROHEALTH
329,2025-W15,265.0,AFROHEALTH
329,2025-W16,1452.0,AFROHEALTH
329,2025-W17,863.0,AFROHEALTH
329,2025-W18,122.0,AFROHEALTH
329,2025-W19,1049.0,AFROHEALTH
329,2025-W21,2456.0,AFROHEALTH
329,2025-W22,1968.0,AFROHEALTH
329,2025-W24,4704.0,AFROHEALTH
329,2025-W25,421.0,AFROHEALTH
33,2025-W06,697.0,KULANI HARDWARE
330,2025-W02,42.0,DUNYA TUCKSHOP
330,2025-W03,798.0,DUNYA TUCKSHOP
330,2025-W04,24.0,DUNYA TUCKSHOP
330,2025-W05,422.0,DUNYA TUCKSHOP
330,2025-W09,484.0,DUNYA TUCKSHOP
330,2025-W14,23.0,DUNYA TUCKSHOP
330,2025-W15,738.0,DUNYA TUCKSHOP
330,2025-W22,827.0,DUNYA TUCKSHOP
330,2025-W24,360.0,DUNYA TUCKSHOP
330,2025-W25,80.0,DUNYA TUCKSHOP
331,2025-W02,32.0,NINILE TUCKSHOP
331,2025-W03,16.0,NINILE TUCKSHOP
331,2025-W04,130.0,NINILE TUCKSHOP
331,2025-W05,38.0,NINILE TUCKSHOP
331,2025-W14,35.0,NINILE TUCKSHOP
331,2025-W15,34.0,NINILE TUCKSHOP
331,2025-W22,109.0,NINILE TUCKSHOP
331,2025-W24,62.0,NINILE TUCKSHOP
332,2025-W02,1754.0,HAMZA TRADING
332,2025-W03,15170.0,HAMZA TRADING
332,2025-W04,3460.0,HAMZA TRADING
332,2025-W05,608.0,HAMZA TRADING
332,2025-W06,2658.0,HAMZA TRADING
332,2025-W07,4870.0,HAMZA TRADING
332,2025-W08,1795.0,HAMZA TRADING
332,2025-W09,265.0,HAMZA TRADING
332,2025-W10,1388.0,HAMZA TRADING
332,2025-W11,6703.0,HAMZA TRADING
332,2025-W12,738.0,HAMZA TRADING
332,2025-W13,752.0,HAMZA TRADING
332,2025-W14,2762.0,HAMZA TRADING
332,2025-W15,248.0,HAMZA TRADING
332,2025-W16,3052.0,HAMZA TRADING
332,2025-W17,6411.0,HAMZA TRADING
332,2025-W18,1500.0,HAMZA TRADING
332,2025-W19,122.0,HAMZA TRADING
332,2025-W20,2464.0,HAMZA TRADING
332,2025-W22,5392.0,HAMZA TRADING
332,2025-W24,2532.0,HAMZA TRADING
332,2025-W25,3463.0,HAMZA TRADING
333,2025-W04,1000.0,H H X TRADE
333,2025-W05,4172.0,H H X TRADE
333,2025-W06,861.0,H H X TRADE
333,2025-W11,3520.0,H H X TRADE
333,2025-W12,1000.0,H H X TRADE
333,2025-W13,1433.0,H H X TRADE
333,2025-W17,6095.0,H H X TRADE
333,2025-W20,1278.0,H H X TRADE
333,2025-W21,1052.0,H H X TRADE
333,2025-W24,1440.0,H H X TRADE
335,2025-W03,4536.0,LANGA CASH N CARRY
335,2025-W05,8490.0,LANGA CASH N CARRY
335,2025-W06,6157.0,LANGA CASH N CARRY
335,2025-W08,153.0,LANGA CASH N CARRY
335,2025-W12,4863.0,LANGA CASH N CARRY
335,2025-W13,1102.0,LANGA CASH N CARRY
335,2025-W15,732.0,LANGA CASH N CARRY
335,2025-W16,126.0,LANGA CASH N CARRY
335,2025-W17,2078.0,LANGA CASH N CARRY
335,2025-W18,3303.0,LANGA CASH N CARRY
335,2025-W19,44.0,LANGA CASH N CARRY
335,2025-W22,2758.0,LANGA CASH N CARRY
335,2025-W24,2450.0,LANGA CASH N CARRY
335,2025-W25,2055.0,LANGA CASH N CARRY
335,2025-W26,1148.0,LANGA CASH N CARRY
336,2025-W03,7292.0,JOWHAR GENERAL DEALER
336,2025-W04,2924.0,JOWHAR GENERAL DEALER
336,2025-W05,648.0,JOWHAR GENERAL DEALER
336,2025-W06,1337.0,JOWHAR GENERAL DEALER
336,2025-W07,262.0,JOWHAR GENERAL DEALER
336,2025-W08,1708.0,JOWHAR GENERAL DEALER
336,2025-W10,552.0,JOWHAR GENERAL DEALER
336,2025-W12,3086.0,JOWHAR GENERAL DEALER
336,2025-W13,1470.0,JOWHAR GENERAL DEALER
336,2025-W14,1523.0,JOWHAR GENERAL DEALER
336,2025-W15,1251.0,JOWHAR GENERAL DEALER
336,2025-W19,24.0,JOWHAR GENERAL DEALER
336,2025-W21,3751.0,JOWHAR GENERAL DEALER
336,2025-W24,3779.0,JOWHAR GENERAL DEALER
336,2025-W25,3681.0,JOWHAR GENERAL DEALER
337,2025-W03,2560.0,QORAHAY GENERAL TRADING
337,2025-W04,6458.0,QORAHAY GENERAL TRADING
337,2025-W05,4344.0,QORAHAY GENERAL TRADING
337,2025-W07,899.0,QORAHAY GENERAL TRADING
337,2025-W08,124.0,QORAHAY GENERAL TRADING
337,2025-W09,375.0,QORAHAY GENERAL TRADING
337,2025-W10,425.0,QORAHAY GENERAL TRADING
337,2025-W11,1209.0,QORAHAY GENERAL TRADING
337,2025-W12,2779.0,QORAHAY GENERAL TRADING
337,2025-W13,164.0,QORAHAY GENERAL TRADING
337,2025-W14,303.0,QORAHAY GENERAL TRADING
337,2025-W15,329.0,QORAHAY GENERAL TRADING
337,2025-W16,254.0,QORAHAY GENERAL TRADING
337,2025-W17,655.0,QORAHAY GENERAL TRADING
337,2025-W18,4106.0,QORAHAY GENERAL TRADING
337,2025-W20,2087.0,QORAHAY GENERAL TRADING
337,2025-W21,2691.0,QORAHAY GENERAL TRADING
337,2025-W22,2239.0,QORAHAY GENERAL TRADING
337,2025-W23,2018.0,QORAHAY GENERAL TRADING
337,2025-W24,4035.0,QORAHAY GENERAL TRADING
337,2025-W25,1160.0,QORAHAY GENERAL TRADING
337,2025-W26,827.0,QORAHAY GENERAL TRADING
339,2025-W04,3228.0,NKURE NKURU
339,2025-W06,480.0,NKURE NKURU
339,2025-W13,4002.0,NKURE NKURU
339,2025-W15,147.0,NKURE NKURU
339,2025-W17,408.0,NKURE NKURU
339,2025-W19,1685.0,NKURE NKURU
340,2025-W03,2388.0,VAAL CASH N CARRY (VEREENIGING)
340,2025-W07,802.0,VAAL CASH N CARRY (VEREENIGING)
340,2025-W08,1172.0,VAAL CASH N CARRY (VEREENIGING)
340,2025-W12,3492.0,VAAL CASH N CARRY (VEREENIGING)
340,2025-W13,564.0,VAAL CASH N CARRY (VEREENIGING)
340,2025-W15,3324.0,VAAL CASH N CARRY (VEREENIGING)
340,2025-W18,2404.0,VAAL CASH N CARRY (VEREENIGING)
340,2025-W20,1392.0,VAAL CASH N CARRY (VEREENIGING)
340,2025-W24,2028.0,VAAL CASH N CARRY (VEREENIGING)
341,2025-W03,1400.0,ERNEST DISTRIBUTORS
341,2025-W04,648.0,ERNEST DISTRIBUTORS
341,2025-W05,1680.0,ERNEST DISTRIBUTORS
341,2025-W07,175.0,ERNEST DISTRIBUTORS
341,2025-W08,721.0,ERNEST DISTRIBUTORS
341,2025-W09,556.0,ERNEST DISTRIBUTORS
341,2025-W11,523.0,ERNEST DISTRIBUTORS
341,2025-W12,368.0,ERNEST DISTRIBUTORS
341,2025-W13,633.0,ERNEST DISTRIBUTORS
341,2025-W14,2136.0,ERNEST DISTRIBUTORS
341,2025-W15,468.0,ERNEST DISTRIBUTORS
341,2025-W16,179.0,ERNEST DISTRIBUTORS
341,2025-W18,50.0,ERNEST DISTRIBUTORS
341,2025-W19,1229.0,ERNEST DISTRIBUTORS
341,2025-W20,730.0,ERNEST DISTRIBUTORS
341,2025-W23,410.0,ERNEST DISTRIBUTORS
341,2025-W25,384.0,ERNEST DISTRIBUTORS
342,2025-W02,5840.0,NKATEKO DISTRIBUTORS
342,2025-W03,1030.0,NKATEKO DISTRIBUTORS
