sku,description,category,date,quantity,revenue,num_orders,num_customers
10001,TEST PAGE,Unknown,2025-09-08,307,36732.55,4,4
10001,TEST PAGE,Unknown,2025-09-15,235,83754.0,4,4
10001,TEST PAGE,Unknown,2025-09-29,1228,254779.2,2,2
10001,TEST PAGE,Unknown,2025-10-06,1304,257243.6,2,2
10001,TEST PAGE,Unknown,2025-10-13,105,23677.5,4,4
10001,TEST PAGE,Unknown,2025-10-20,175,39462.5,3,3
10001,TEST PAGE,Unknown,2025-10-27,401,90425.5,9,9
10001,TEST PAGE,Unknown,2025-11-03,80,18040.0,1,1
10001,TEST PAGE,Unknown,2025-12-08,215,54323.3,5,5
10001,TEST PAGE,Unknown,2025-12-15,2875,664255.5,11,11
10001,TEST PAGE,Unknown,2025-12-22,3020,709022.0,15,15
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-02-03,100,125000.0,1,1
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-02-10,2025,2521250.0,29,16
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-02-17,2690,3357500.0,39,23
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-02-24,1600,2000000.0,25,17
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-03-03,1635,2043750.0,25,14
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-06-09,1770,2212500.0,21,17
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-06-16,1605,2006250.0,25,16
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-06-23,2440,3050000.0,40,16
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-06-30,1605,2031250.0,42,23
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-07-07,1672,2090000.0,23,18
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-07-14,1450,1812500.0,23,16
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-07-21,1705,2106250.0,21,12
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-07-28,1425,1781250.0,24,14
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-08-04,2490,3107500.0,45,19
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-08-11,1405,1756250.0,34,21
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-08-18,1772,2241580.2,40,22
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-08-25,1960,2450000.0,27,18
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-09-01,1515,1893750.0,21,13
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-09-08,2200,2750000.0,42,20
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-09-15,1667,2108750.0,42,21
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-09-22,1990,2479080.2,20,17
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-09-29,1575,1968750.0,26,15
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-10-06,3290,4107500.0,59,21
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-10-13,1265,1606250.0,37,23
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-10-20,2682,3354080.2,51,23
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-10-27,1475,1868750.0,40,23
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-11-03,2262,2829080.2,31,21
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-11-10,2805,3491250.0,48,20
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-11-17,2600,3250000.0,36,23
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-11-24,3915,4893750.0,58,20
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-12-01,1325,1656250.0,38,21
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-12-08,2895,3603750.0,47,21
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-12-15,3160,3950000.0,42,23
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-12-22,3260,4065000.0,45,18
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-12-29,590,737500.0,10,8
10002,FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-03-03,40,50000.0,1,1
10002,FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-06-23,40,50000.0,1,1
10002,FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-07-21,40,50000.0,1,1
10002,FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-09-01,40,50000.0,1,1
10002,FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-11-24,40,50000.0,1,1
10002,FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-12-22,40,50000.0,1,1
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-02-03,50,32500.0,1,1
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-02-10,140,91000.0,11,8
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-02-17,150,93250.0,10,9
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-02-24,90,56300.0,9,6
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-03-03,100,63000.0,5,4
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-06-09,90,56250.0,5,4
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-06-16,60,37500.0,6,6
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-06-23,250,156000.0,12,9
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-06-30,90,55600.0,8,7
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-07-07,80,49850.0,4,3
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-07-14,90,56300.0,9,6
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-07-21,160,103500.0,6,4
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-07-28,80,52000.0,7,7
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-08-04,170,105400.0,15,7
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-08-11,140,86900.0,6,5
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-08-18,90,55500.0,8,6
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-08-25,120,75150.0,8,6
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-09-01,80,50600.0,4,4
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-09-08,210,130200.0,12,9
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-09-15,100,61800.0,9,7
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-09-22,120,76450.0,6,3
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-09-29,130,84500.0,8,7
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-10-06,280,173600.0,18,8
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-10-13,100,61800.0,9,7
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-10-20,210,130200.0,12,8
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-10-27,100,61800.0,9,7
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-11-03,131,83000.0,6,4
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-11-10,189,121350.0,14,11
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-11-17,160,99950.0,12,8
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-11-24,270,168400.0,17,8
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-12-01,150,92800.0,10,8
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-12-08,210,135900.0,14,10
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-12-15,200,124750.0,15,9
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-12-22,260,166400.0,15,8
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-12-29,30,19500.0,3,3
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-02-03,50,22500.0,1,1
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-02-10,160,72000.0,10,7
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-02-17,170,71400.0,9,8
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-02-24,180,75600.0,8,6
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-03-03,80,33600.0,4,4
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-06-09,140,58800.0,6,4
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-06-16,220,92400.0,8,7
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-06-23,211,88620.0,10,8
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-06-30,180,75600.0,13,9
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-07-07,130,54600.0,5,5
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-07-14,180,75600.0,8,6
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-07-21,170,74700.0,5,5
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-07-28,100,45000.0,8,6
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-08-04,90,37800.0,9,5
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-08-11,191,80220.0,8,6
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-08-18,170,71400.0,12,8
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-08-25,180,75600.0,9,6
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-09-01,180,75600.0,5,4
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-09-08,231,97020.0,12,10
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-09-15,170,71400.0,12,8
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-09-22,180,77400.0,6,5
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-09-29,150,67500.0,9,6
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-10-06,251,105420.0,14,8
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-10-13,190,79800.0,14,9
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-10-20,211,88620.0,10,8
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-10-27,190,79800.0,14,9
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-11-03,190,81600.0,7,6
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-11-10,170,75900.0,11,8
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-11-17,210,88200.0,12,8
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-11-24,300,126000.0,13,7
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-12-01,261,109620.0,15,10
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-12-08,220,98700.0,12,7
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-12-15,320,134400.0,14,9
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-12-22,240,105000.0,12,8
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-12-29,35,15750.0,3,3
10004,GPW 1.5mm RED 100M COIL,Hardware,2025-03-03,10,4200.0,1,1
10004,GPW 1.5mm RED 100M COIL,Hardware,2025-06-23,10,4200.0,1,1
10004,GPW 1.5mm RED 100M COIL,Hardware,2025-07-21,10,4200.0,1,1
10004,GPW 1.5mm RED 100M COIL,Hardware,2025-09-01,10,4200.0,1,1
10004,GPW 1.5mm RED 100M COIL,Hardware,2025-11-24,10,4200.0,1,1
10004,GPW 1.5mm RED 100M COIL,Hardware,2025-12-22,10,4200.0,1,1
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-02-03,55,35750.0,2,2
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-02-10,171,111150.0,12,8
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-02-17,120,74650.0,8,8
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-02-24,80,49900.0,8,5
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-03-03,140,88000.0,6,6
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-06-09,90,56250.0,5,4
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-06-16,120,74700.0,8,7
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-06-23,230,143600.0,11,8
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-06-30,101,62220.0,10,9
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-07-07,60,37450.0,2,2
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-07-14,80,49900.0,8,5
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-07-21,241,154250.0,9,7
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-07-28,105,68250.0,9,8
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-08-04,110,68200.0,11,6
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-08-11,161,99720.0,9,7
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-08-18,70,43100.0,6,5
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-08-25,110,68750.0,7,5
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-09-01,150,94200.0,7,6
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-09-08,201,124420.0,13,10
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-09-15,80,49400.0,7,6
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-09-22,131,83600.0,6,4
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-09-29,155,100750.0,10,8
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-10-06,230,142600.0,15,7
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-10-13,111,68420.0,11,9
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-10-20,170,105400.0,9,6
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-10-27,111,68420.0,11,9
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-11-03,121,77100.0,5,4
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-11-10,185,119650.0,13,10
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-11-17,150,93550.0,11,7
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-11-24,280,174800.0,16,9
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-12-01,171,105620.0,13,10
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-12-08,236,153100.0,15,10
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-12-15,170,105950.0,13,8
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-12-22,311,198550.0,16,10
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-12-29,35,22750.0,4,4
10005,GPW 2.5mm BLACK 100M COIL,Hardware,2025-03-03,10,6400.0,1,1
10005,GPW 2.5mm BLACK 100M COIL,Hardware,2025-06-23,10,6400.0,1,1
10005,GPW 2.5mm BLACK 100M COIL,Hardware,2025-07-21,10,6400.0,1,1
10005,GPW 2.5mm BLACK 100M COIL,Hardware,2025-09-01,10,6400.0,1,1
10005,GPW 2.5mm BLACK 100M COIL,Hardware,2025-11-24,10,6400.0,1,1
10005,GPW 2.5mm BLACK 100M COIL,Hardware,2025-12-22,10,6400.0,1,1
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-02-03,112,207200.0,2,2
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-02-10,1645,3033250.0,28,15
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-02-17,2229,4119150.0,41,24
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-02-24,1281,2369850.0,24,15
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-03-03,1129,2090542.0,23,14
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-06-09,1401,2591850.0,22,18
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-06-16,1160,2146000.0,24,15
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-06-23,1904,3524292.0,37,18
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-06-30,1186,2194100.0,34,21
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-07-07,1262,2334700.0,23,18
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-07-14,1231,2277350.0,23,16
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-07-21,1272,2333700.0,22,14
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-07-28,1195,2210750.0,23,13
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-08-04,2139,3952650.0,43,19
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-08-11,1020,1887000.0,26,16
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-08-18,1583,2928550.0,39,22
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-08-25,1481,2739850.0,26,16
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-09-01,959,1776042.0,21,15
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-09-08,1705,3154250.0,35,17
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-09-15,1298,2401300.0,36,20
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-09-22,1612,2972200.0,23,18
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-09-29,1295,2395750.0,25,14
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-10-06,2689,4970150.0,54,20
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-10-13,1070,1979500.0,33,20
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-10-20,1963,3631550.0,41,21
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-10-27,1320,2442000.0,36,20
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-11-03,1705,3154250.0,32,22
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-11-10,2294,4229400.0,46,20
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-11-17,2241,4145850.0,37,22
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-11-24,2879,5328042.0,52,20
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-12-01,1040,1924000.0,32,18
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-12-08,2446,4510600.0,48,21
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-12-15,2461,4552850.0,41,22
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-12-22,2461,4544742.0,44,19
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-12-29,480,888000.0,10,8
10006,FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-03-03,20,37000.0,1,1
10006,FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-06-23,20,37000.0,1,1
10006,FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-07-21,20,37000.0,1,1
10006,FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-09-01,20,37000.0,1,1
10006,FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-11-24,20,37000.0,1,1
10006,FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-12-22,20,37000.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2024-01-15,48,3552.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2024-01-22,48,3504.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-01-13,132,9967.8,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-01-20,1694,123588.0,22,22
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-01-27,3354,252789.0,16,16
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-02-03,1564,112616.0,21,20
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-02-10,77,5544.0,4,4
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-02-17,50,3604.0,5,5
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-02-24,62,4466.0,11,11
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-03,10,726.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-10,274,20112.6,10,9
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-17,472,33693.2,9,7
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-24,336,24446.44,8,8
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-31,309,23106.4,12,12
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-07,357,25689.0,18,18
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-14,5695,410356.0,29,27
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-21,445,32921.48,16,16
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-28,1846,132912.0,15,15
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-05,2540,182913.5,17,16
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-12,361,26933.08,11,11
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-19,377,27465.23,23,20
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-26,634,47151.12,15,15
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-02,130,9579.06,12,12
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-09,278,21185.96,7,7
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-16,2233,163519.0,25,25
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-23,1009,75443.65,17,15
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-30,4060,299197.0,50,49
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-07-07,1537,112010.0,29,28
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-07-14,2057,153510.04,56,54
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-07-21,1125,83944.6,28,27
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-07-28,1685,125676.47,51,45
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-08-04,2274,170703.7,72,58
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-08-11,1077,82704.95999999999,17,15
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-08-18,1899,145506.12,23,22
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-08-25,3281,248859.38,39,37
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-09-01,2295,174224.0,30,26
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-09-08,2464,187686.6,60,42
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-09-15,118,8592.0,4,4
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-09-22,282,20862.75,11,11
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-09-29,543,39728.97,15,15
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-10-06,353,26579.0,11,11
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-10-13,429,32187.0,9,9
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-10-20,516,38892.0,7,7
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-10-27,882,65773.65,12,12
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-11-03,553,41447.5,10,10
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-11-10,399,28672.0,8,8
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-11-17,330,23526.0,9,9
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-11-24,1761,42777.4,34,31
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-12-01,553,9861.6,13,13
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-12-08,2562,189282.15,95,70
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-12-15,2184,162957.82,65,59
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-12-22,1288,94151.31,38,36
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-12-29,3,207.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-03,55,24750.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-10,40,18000.0,4,4
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-17,40,16800.0,3,3
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-24,190,79800.0,10,6
