customer_id,customer_name,region_name,date,period,quantity,revenue,num_orders
334,TEMBISA CASH AND CARRY,Gauteng,2025-08-23,H2,461,73208.04000000001,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-08-25,H2,26,23400.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-08-29,H2,697,58650.0,1
334,TEMBISA CASH AND CARRY,Gauteng,2025-08-29,H2,1101,150448.88,2
334,TEMBISA CASH AND CARRY,Gauteng,2025-08-30,H2,713,226153.34,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-09-03,H2,710,84890.0,2
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-09-04,H2,26,23400.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-09-05,H2,13,20800.0,1
334,TEMBISA CASH AND CARRY,Gauteng,2025-09-06,H2,954,169961.0,1
334,TEMBISA CASH AND CARRY,Gauteng,2025-09-10,H2,1057,160427.15,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-09-12,H2,120,21720.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-09-16,H2,26,23400.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-09-18,H2,1394,124100.0,2
334,TEMBISA CASH AND CARRY,Gauteng,2025-09-20,H2,618,170418.45,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-10-03,H2,736,108290.0,3
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-10-06,H2,13,20800.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-10-13,H2,120,21720.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-10-17,H2,697,64090.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-10-18,H2,39,44200.0,2
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-10-20,H2,13,20800.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-10-27,H2,120,21720.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-10-30,H2,26,23400.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-10-31,H2,1394,124100.0,2
334,TEMBISA CASH AND CARRY,Gauteng,2025-11-04,H2,2181,127641.75,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-11-11,H2,26,23400.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-11-12,H2,1394,124100.0,2
334,TEMBISA CASH AND CARRY,Gauteng,2025-11-12,H2,667,72368.54,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-11-13,H2,697,65450.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-11-15,H2,26,23400.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-11-17,H2,26,23400.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-11-20,H2,697,58650.0,1
334,TEMBISA CASH AND CARRY,Gauteng,2025-11-20,H2,975,59237.47,1
334,TEMBISA CASH AND CARRY,Gauteng,2025-11-21,H2,7399,108167.31,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-11-22,H2,697,64090.0,1
334,TEMBISA CASH AND CARRY,Gauteng,2025-11-22,H2,3463,86086.97,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-11-24,H2,39,44200.0,2
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-11-25,H2,13,20800.0,1
334,TEMBISA CASH AND CARRY,Gauteng,2025-12-01,H2,1648,404838.76,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-12-09,H2,26,23400.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-12-10,H2,2091,189550.0,3
334,TEMBISA CASH AND CARRY,Gauteng,2025-12-10,H2,58,5887.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-12-12,H2,26,23400.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-12-13,H2,26,23400.0,1
334,TEMBISA CASH AND CARRY,Gauteng,2025-12-15,H2,1717,302920.0,1
334,NAKATHA TRADING - JBROS HARDWARE,Hardware,2025-12-17,H2,697,58650.0,1
334,TEMBISA CASH AND CARRY,Gauteng,2025-12-17,H2,8,2474.0,1
334,TEMBISA CASH AND CARRY,Gauteng,2025-12-20,H2,213,33767.0,1
335,MORS INDUSTRIES,Gauteng,2025-07-14,H2,1704,190068.0,1
335,MORS INDUSTRIES,Gauteng,2025-07-17,H2,455,255235.0,1
335,MORS INDUSTRIES,Gauteng,2025-07-22,H2,580,238000.0,1
335,MORS INDUSTRIES,Gauteng,2025-08-09,H2,1633,218626.0,1
335,MORS INDUSTRIES,Gauteng,2025-08-16,H2,375,89743.0,1
335,MORS INDUSTRIES,Gauteng,2025-08-18,H2,211,36744.5,1
335,MORS INDUSTRIES,Gauteng,2025-08-28,H2,864,116815.67,1
335,MORS INDUSTRIES,Gauteng,2025-09-06,H2,2675,257360.0,1
335,MORS INDUSTRIES,Gauteng,2025-09-30,H2,1324,111911.55,1
335,MORS INDUSTRIES,Gauteng,2025-10-09,H2,495,243171.0,1
335,MORS INDUSTRIES,Gauteng,2025-10-10,H2,241,23595.0,1
335,MORS INDUSTRIES,Gauteng,2025-10-23,H2,17,3650.08,1
335,MORS INDUSTRIES,Gauteng,2025-11-04,H2,217,61547.42,1
335,MORS INDUSTRIES,Gauteng,2025-11-13,H2,440,48420.0,1
335,MORS INDUSTRIES,Gauteng,2025-11-20,H2,317,5822.14,1
335,MORS INDUSTRIES,Gauteng,2025-11-21,H2,2287,34968.6,3
335,MORS INDUSTRIES,Gauteng,2025-11-26,H2,2803,75310.43000000001,1
335,MORS INDUSTRIES,Gauteng,2025-12-02,H2,2623,348013.0,1
335,MORS INDUSTRIES,Gauteng,2025-12-13,H2,1068,310147.2,1
