sku,description,category,year_week,period,quantity,revenue,num_orders,num_customers,date
10001,TEST PAGE,Unknown,2025-W36,H2,307,36732.55,4,4,2025-09-03
10001,TEST PAGE,Unknown,2025-W37,H2,235,83754.0,4,4,2025-09-10
10001,TEST PAGE,Unknown,2025-W39,H2,1228,254779.2,2,2,2025-09-27
10001,TEST PAGE,Unknown,2025-W40,H2,1304,257243.6,2,2,2025-09-30
10001,TEST PAGE,Unknown,2025-W41,H2,105,23677.5,4,4,2025-10-09
10001,TEST PAGE,Unknown,2025-W42,H2,175,39462.5,3,3,2025-10-13
10001,TEST PAGE,Unknown,2025-W43,H2,401,90425.5,9,9,2025-10-21
10001,TEST PAGE,Unknown,2025-W44,H2,80,18040.0,1,1,2025-10-29
10001,TEST PAGE,Unknown,2025-W49,H2,215,54323.3,5,5,2025-12-01
10001,TEST PAGE,Unknown,2025-W50,H2,2875,664255.5,11,11,2025-12-08
10001,TEST PAGE,Unknown,2025-W51,H2,3020,709022.0,15,15,2025-12-15
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W27,H2,1672,2090000.0,23,18,2025-06-30
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W28,H2,1450,1812500.0,23,16,2025-07-07
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W29,H2,1705,2106250.0,21,12,2025-07-14
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W30,H2,1425,1781250.0,24,14,2025-07-21
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W31,H2,2490,3107500.0,45,19,2025-07-28
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W32,H2,1405,1756250.0,34,21,2025-08-04
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W33,H2,1772,2241580.2,40,22,2025-08-11
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W34,H2,1960,2450000.0,27,18,2025-08-18
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W35,H2,1515,1893750.0,21,13,2025-08-25
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W36,H2,2200,2750000.0,42,20,2025-09-01
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W37,H2,1667,2108750.0,42,21,2025-09-08
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W38,H2,1990,2479080.2,20,17,2025-09-15
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W39,H2,1575,1968750.0,26,15,2025-09-22
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W40,H2,3290,4107500.0,59,21,2025-09-29
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W41,H2,1265,1606250.0,37,23,2025-10-06
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W42,H2,2682,3354080.2,51,23,2025-10-13
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W43,H2,1475,1868750.0,40,23,2025-10-20
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W44,H2,2262,2829080.2,31,21,2025-10-27
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W45,H2,2805,3491250.0,48,20,2025-11-03
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W46,H2,2600,3250000.0,36,23,2025-11-10
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W47,H2,3915,4893750.0,58,20,2025-11-17
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W48,H2,1325,1656250.0,38,21,2025-11-24
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W49,H2,2895,3603750.0,47,21,2025-12-01
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W50,H2,3160,3950000.0,42,23,2025-12-08
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W51,H2,3260,4065000.0,45,18,2025-12-15
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W52,H2,590,737500.0,10,8,2025-12-22
10002,FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W29,H2,40,50000.0,1,1,2025-07-16
10002,FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W35,H2,40,50000.0,1,1,2025-08-29
10002,FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W47,H2,40,50000.0,1,1,2025-11-19
10002,FTE 1.5mm X 2 CORE WHITE 100M COIL,Hardware,2025-W51,H2,40,50000.0,1,1,2025-12-17
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W27,H2,80,49850.0,4,3,2025-06-30
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W28,H2,90,56300.0,9,6,2025-07-07
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W29,H2,160,103500.0,6,4,2025-07-16
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W30,H2,80,52000.0,7,7,2025-07-21
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W31,H2,170,105400.0,15,7,2025-07-29
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W32,H2,140,86900.0,6,5,2025-08-04
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W33,H2,90,55500.0,8,6,2025-08-11
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W34,H2,120,75150.0,8,6,2025-08-18
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W35,H2,80,50600.0,4,4,2025-08-25
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W36,H2,210,130200.0,12,9,2025-09-01
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W37,H2,100,61800.0,9,7,2025-09-08
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W38,H2,120,76450.0,6,3,2025-09-17
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W39,H2,130,84500.0,8,7,2025-09-22
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W40,H2,280,173600.0,18,8,2025-09-29
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W41,H2,100,61800.0,9,7,2025-10-06
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W42,H2,210,130200.0,12,8,2025-10-14
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W43,H2,100,61800.0,9,7,2025-10-20
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W44,H2,131,83000.0,6,4,2025-10-27
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W45,H2,189,121350.0,14,11,2025-11-03
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W46,H2,160,99950.0,12,8,2025-11-10
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W47,H2,270,168400.0,17,8,2025-11-17
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W48,H2,150,92800.0,10,8,2025-11-24
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W49,H2,210,135900.0,14,10,2025-12-01
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W50,H2,200,124750.0,15,9,2025-12-08
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W51,H2,260,166400.0,15,8,2025-12-15
10003,CABLE GPW 2.5mm RED 100M COIL,Hardware,2025-W52,H2,30,19500.0,3,3,2025-12-22
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W27,H2,130,54600.0,5,5,2025-06-30
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W28,H2,180,75600.0,8,6,2025-07-08
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W29,H2,170,74700.0,5,5,2025-07-14
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W30,H2,100,45000.0,8,6,2025-07-21
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W31,H2,90,37800.0,9,5,2025-07-29
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W32,H2,191,80220.0,8,6,2025-08-04
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W33,H2,170,71400.0,12,8,2025-08-11
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W34,H2,180,75600.0,9,6,2025-08-18
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W35,H2,180,75600.0,5,4,2025-08-25
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W36,H2,231,97020.0,12,10,2025-09-02
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W37,H2,170,71400.0,12,8,2025-09-10
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W38,H2,180,77400.0,6,5,2025-09-17
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W39,H2,150,67500.0,9,6,2025-09-22
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W40,H2,251,105420.0,14,8,2025-09-29
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W41,H2,190,79800.0,14,9,2025-10-06
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W42,H2,211,88620.0,10,8,2025-10-14
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W43,H2,190,79800.0,14,9,2025-10-20
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W44,H2,190,81600.0,7,6,2025-10-28
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W45,H2,170,75900.0,11,8,2025-11-03
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W46,H2,210,88200.0,12,8,2025-11-10
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W47,H2,300,126000.0,13,7,2025-11-17
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W48,H2,261,109620.0,15,10,2025-11-24
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W49,H2,220,98700.0,12,7,2025-12-01
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W50,H2,320,134400.0,14,9,2025-12-08
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W51,H2,240,105000.0,12,8,2025-12-15
10004,CABLE GPW 1.5mm RED 100M COIL,Hardware,2025-W52,H2,35,15750.0,3,3,2025-12-22
10004,GPW 1.5mm RED 100M COIL,Hardware,2025-W29,H2,10,4200.0,1,1,2025-07-16
10004,GPW 1.5mm RED 100M COIL,Hardware,2025-W35,H2,10,4200.0,1,1,2025-08-29
10004,GPW 1.5mm RED 100M COIL,Hardware,2025-W47,H2,10,4200.0,1,1,2025-11-19
10004,GPW 1.5mm RED 100M COIL,Hardware,2025-W51,H2,10,4200.0,1,1,2025-12-17
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W27,H2,60,37450.0,2,2,2025-07-03
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W28,H2,80,49900.0,8,5,2025-07-07
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W29,H2,241,154250.0,9,7,2025-07-14
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W30,H2,105,68250.0,9,8,2025-07-21
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W31,H2,110,68200.0,11,6,2025-07-29
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W32,H2,161,99720.0,9,7,2025-08-04
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W33,H2,70,43100.0,6,5,2025-08-11
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W34,H2,110,68750.0,7,5,2025-08-18
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W35,H2,150,94200.0,7,6,2025-08-25
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W36,H2,201,124420.0,13,10,2025-09-02
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W37,H2,80,49400.0,7,6,2025-09-08
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W38,H2,131,83600.0,6,4,2025-09-17
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W39,H2,155,100750.0,10,8,2025-09-22
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W40,H2,230,142600.0,15,7,2025-09-29
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W41,H2,111,68420.0,11,9,2025-10-06
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W42,H2,170,105400.0,9,6,2025-10-16
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W43,H2,111,68420.0,11,9,2025-10-20
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W44,H2,121,77100.0,5,4,2025-10-30
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W45,H2,185,119650.0,13,10,2025-11-03
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W46,H2,150,93550.0,11,7,2025-11-10
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W47,H2,280,174800.0,16,9,2025-11-17
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W48,H2,171,105620.0,13,10,2025-11-24
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W49,H2,236,153100.0,15,10,2025-12-01
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W50,H2,170,105950.0,13,8,2025-12-08
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W51,H2,311,198550.0,16,10,2025-12-15
10005,CABLE GPW 2.5mm BLACK 100M COIL,Hardware,2025-W52,H2,35,22750.0,4,4,2025-12-22
10005,GPW 2.5mm BLACK 100M COIL,Hardware,2025-W29,H2,10,6400.0,1,1,2025-07-16
10005,GPW 2.5mm BLACK 100M COIL,Hardware,2025-W35,H2,10,6400.0,1,1,2025-08-29
10005,GPW 2.5mm BLACK 100M COIL,Hardware,2025-W47,H2,10,6400.0,1,1,2025-11-19
10005,GPW 2.5mm BLACK 100M COIL,Hardware,2025-W51,H2,10,6400.0,1,1,2025-12-17
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W27,H2,1262,2334700.0,23,18,2025-06-30
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W28,H2,1231,2277350.0,23,16,2025-07-07
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W29,H2,1272,2333700.0,22,14,2025-07-14
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W30,H2,1195,2210750.0,23,13,2025-07-21
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W31,H2,2139,3952650.0,43,19,2025-07-28
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W32,H2,1020,1887000.0,26,16,2025-08-04
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W33,H2,1583,2928550.0,39,22,2025-08-11
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W34,H2,1481,2739850.0,26,16,2025-08-18
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W35,H2,959,1776042.0,21,15,2025-08-25
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W36,H2,1705,3154250.0,35,17,2025-09-01
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W37,H2,1298,2401300.0,36,20,2025-09-08
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W38,H2,1612,2972200.0,23,18,2025-09-15
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W39,H2,1295,2395750.0,25,14,2025-09-22
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W40,H2,2689,4970150.0,54,20,2025-09-29
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W41,H2,1070,1979500.0,33,20,2025-10-06
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W42,H2,1963,3631550.0,41,21,2025-10-13
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W43,H2,1320,2442000.0,36,20,2025-10-20
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W44,H2,1705,3154250.0,32,22,2025-10-27
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W45,H2,2294,4229400.0,46,20,2025-11-03
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W46,H2,2241,4145850.0,37,22,2025-11-10
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W47,H2,2879,5328042.0,52,20,2025-11-17
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W48,H2,1040,1924000.0,32,18,2025-11-24
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W49,H2,2446,4510600.0,48,21,2025-12-01
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W50,H2,2461,4552850.0,41,22,2025-12-08
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W51,H2,2461,4544742.0,44,19,2025-12-15
10006,CABLE FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W52,H2,480,888000.0,10,8,2025-12-22
10006,FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W29,H2,20,37000.0,1,1,2025-07-16
10006,FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W35,H2,20,37000.0,1,1,2025-08-29
10006,FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W47,H2,20,37000.0,1,1,2025-11-19
10006,FTE 2.5mm X 2 CORE WHITE 100M COIL,Toiletries,2025-W51,H2,20,37000.0,1,1,2025-12-17
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W27,H2,1537,112010.0,29,28,2025-06-30
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W28,H2,2057,153510.04,56,54,2025-07-07
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W29,H2,1125,83944.6,28,27,2025-07-14
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W30,H2,1685,125676.47,51,45,2025-07-21
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W31,H2,2274,170703.7,72,58,2025-07-28
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W32,H2,1077,82704.95999999999,17,15,2025-08-04
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W33,H2,1899,145506.12,23,22,2025-08-11
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W34,H2,3281,248859.38,39,37,2025-08-18
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W35,H2,2295,174224.0,30,26,2025-08-25
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W36,H2,2464,187686.6,60,42,2025-09-01
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W37,H2,118,8592.0,4,4,2025-09-09
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W38,H2,282,20862.75,11,11,2025-09-15
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W39,H2,543,39728.97,15,15,2025-09-22
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W40,H2,353,26579.0,11,11,2025-09-29
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W41,H2,429,32187.0,9,9,2025-10-06
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W42,H2,516,38892.0,7,7,2025-10-13
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W43,H2,882,65773.65,12,12,2025-10-20
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W44,H2,553,41447.5,10,10,2025-10-27
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W45,H2,399,28672.0,8,8,2025-11-03
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W46,H2,330,23526.0,9,9,2025-11-10
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W47,H2,1761,42777.4,34,31,2025-11-17
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W48,H2,553,9861.6,13,13,2025-11-24
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W49,H2,2562,189282.15,95,70,2025-12-01
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W50,H2,2184,162957.82,65,59,2025-12-08
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W51,H2,1288,94151.31,38,36,2025-12-15
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-W52,H2,3,207.0,1,1,2025-12-22
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W28,H2,190,79800.0,10,8,2025-07-07
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W29,H2,160,68850.0,5,5,2025-07-14
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W30,H2,40,18000.0,4,4,2025-07-22
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W31,H2,80,33600.0,6,3,2025-07-30
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W32,H2,160,67200.0,8,6,2025-08-04
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W33,H2,60,25200.0,5,5,2025-08-11
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W34,H2,70,29400.0,7,6,2025-08-20
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W35,H2,225,94500.0,6,5,2025-08-25
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W36,H2,190,79800.0,10,7,2025-09-01
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W37,H2,70,29400.0,6,6,2025-09-08
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W38,H2,55,24750.0,2,2,2025-09-18
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W39,H2,40,18000.0,4,4,2025-09-23
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W40,H2,200,84000.0,10,4,2025-09-30
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W41,H2,90,37800.0,8,7,2025-10-06
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W42,H2,170,71400.0,8,4,2025-10-13
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W43,H2,90,37800.0,8,7,2025-10-20
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W44,H2,65,28950.0,3,3,2025-10-27
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W45,H2,70,30600.0,6,6,2025-11-04
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W46,H2,80,33600.0,8,6,2025-11-10
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W47,H2,355,149100.0,13,6,2025-11-17
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W48,H2,140,58800.0,9,6,2025-11-24
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W49,H2,95,42750.0,6,6,2025-12-01
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W50,H2,210,88200.0,11,7,2025-12-08
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W51,H2,220,94350.0,10,7,2025-12-15
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W52,H2,20,9000.0,2,2,2025-12-22
10007,GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W29,H2,10,4200.0,1,1,2025-07-16
10007,GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W35,H2,10,4200.0,1,1,2025-08-29
10007,GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W47,H2,10,4200.0,1,1,2025-11-19
10007,GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-W51,H2,10,4200.0,1,1,2025-12-17
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W27,H2,120,22800.0,3,2,2025-07-04
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W28,H2,80,15000.0,3,3,2025-07-08
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W29,H2,1148,222350.0,10,9,2025-07-14
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W30,H2,1170,220500.0,8,5,2025-07-21
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W31,H2,55,9900.0,4,2,2025-07-28
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W32,H2,356,62300.0,4,4,2025-08-04
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W33,H2,2,340.0,1,1,2025-08-12
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W34,H2,200,37800.0,6,4,2025-08-19
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W35,H2,490,108200.0,5,5,2025-08-27
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W36,H2,160,28050.0,3,3,2025-09-01
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W37,H2,208,36390.0,3,2,2025-09-08
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W38,H2,478,83950.0,6,4,2025-09-18
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W39,H2,1170,220500.0,8,5,2025-09-22
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W40,H2,205,36150.0,6,4,2025-09-29
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W41,H2,208,36390.0,3,2,2025-10-08
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W42,H2,160,28050.0,3,3,2025-10-15
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W43,H2,208,36390.0,3,2,2025-10-22
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-W44,H2,170,30050.0,3,2,2025-10-31
